eto_ofr_display_id,fk_glusr_usr_id,eto_ofr_mcat_id,eto_ofr_typ,eto_ofr_approv,eto_ofr_approv_date_orig
11570718475,15192546,127384,B,A,22/07/16 17:07
10911500446,27715174,35005,B,A,24/04/16 13:43
12785480467,31164257,85118,B,A,30/11/16 12:29
12150972075,34140753,85393,B,A,21/09/16 20:18
11638058267,30934546,53732,B,A,28/07/16 13:23
11767630163,32303784,43003,B,A,11/08/16 20:12
12642884767,15470952,35540,B,A,13/11/16 12:28
10794529213,10985573,35680,B,A,05/04/16 20:34
12772508913,13776171,85843,B,A,29/11/16 10:50
11727717546,29317372,41666,B,A,07/08/16 17:58
12826350095,27391982,20713,B,A,06/12/16 19:39
12881836013,35129948,25357,B,A,10/12/16 18:22
11719400595,32021500,166563,B,A,06/08/16 15:41
12402283813,23873768,34836,B,A,18/10/16 11:19
10751960959,27921839,80941,B,A,28/03/16 19:13
10785480195,28135039,177410,B,A,03/04/16 20:14
12124031634,32235000,152096,B,A,19/09/16 13:02
11726688152,32156451,167585,B,A,07/08/16 15:20
12536740446,15633815,111362,B,A,01/11/16 15:11
13004486959,24503106,157201,B,A,23/12/16 15:34
10531943485,12632276,68910,B,A,24/02/16 14:46
11833534067,786412,3933,B,A,19/08/16 16:01
10506673495,2472386,10153,B,A,19/02/16 09:36
11012200675,6162455,107943,B,A,14/05/16 13:31
11678673185,12836958,41758,B,A,02/08/16 09:12
12076811734,26821054,25030,B,A,14/09/16 13:58
11015330259,23458916,77975,B,A,12/05/16 14:27
12072856585,591532,28214,B,A,14/09/16 09:53
10767655575,8776503,4673,B,A,31/03/16 18:03
12768974534,6614301,78842,B,A,28/11/16 17:19
10226337985,2291281,168860,B,A,06/01/16 10:22
12907205385,2785200,1413,B,A,13/12/16 17:57
12636641675,30555496,164956,B,A,12/11/16 13:40
10371658034,25979951,42538,B,A,29/01/16 16:21
10790986134,7876073,117747,B,A,04/04/16 19:14
12870440367,36507375,181435,B,A,09/12/16 14:50
10596289367,10786429,114076,B,A,03/03/16 20:34
12146842475,33936167,140918,B,A,21/09/16 14:18
12216021452,8383079,143842,B,A,28/09/16 15:13
10948732995,24191376,121361,B,A,30/04/16 10:55
11714669263,32047077,25508,B,A,06/08/16 10:35
11970078275,28363075,8879,B,A,02/09/16 17:42
12333288063,25776338,18310,B,A,11/10/16 13:03
12412657459,29358080,80785,B,A,19/10/16 09:25
12948356067,8886553,137935,B,A,18/12/16 12:21
11625651195,26303357,6683,B,A,27/07/16 09:17
11919398459,33263913,11290,B,A,28/08/16 18:37
10394630763,26376099,155350,B,A,03/02/16 13:11
12103970267,32003292,167534,B,A,17/09/16 10:36
11819738334,13614536,162281,B,A,18/08/16 12:11
12468232413,20939497,9504,B,A,24/10/16 11:33
12129679552,33548677,178653,B,A,20/09/16 11:53
11064809746,29026565,153537,B,A,17/05/16 11:39
11633425613,27531324,68536,B,A,28/07/16 11:27
10738194863,11369485,39959,B,A,26/03/16 09:55
12536841359,33205874,158542,B,A,01/11/16 15:22
12211520585,18780080,20779,B,A,28/09/16 09:17
12018792652,31565861,184972,B,A,08/09/16 10:59
11884666159,24740632,5689,B,A,25/08/16 12:39
10203848546,4042913,136045,B,A,02/01/16 11:28
10511893846,25596227,142387,B,A,19/02/16 20:43
10328725934,19255083,7161,B,A,22/01/16 18:26
12951081585,13030712,141325,B,A,18/12/16 12:55
10154157534,4856723,27375,B,A,23/12/15 17:04
11652551646,16233042,152656,B,A,30/07/16 11:34
11702404863,31977332,73486,B,A,04/08/16 17:26
12050817352,869390,6768,B,A,12/09/16 15:47
12072461159,28802752,179886,B,A,14/09/16 13:48
11896519559,8639952,166326,B,A,26/08/16 10:29
11912330675,5461872,145631,B,A,28/08/16 15:29
11523419367,7600619,20479,B,A,15/07/16 10:06
12532951352,31260838,5,B,A,01/11/16 09:50
11391952095,387987,42952,B,A,29/06/16 10:02
12170888059,10809080,33838,B,A,23/09/16 18:44
12444478259,15882098,154406,B,A,21/10/16 19:23
10703431546,1329833,38980,B,A,19/03/16 14:31
12078360513,11118464,10002,B,A,14/09/16 16:15
12518514713,13819456,36838,B,A,29/10/16 15:47
12665462975,33390080,126209,B,A,16/11/16 11:49
12678304134,35884796,35714,B,A,17/11/16 17:21
11715145363,1969284,180380,B,A,06/08/16 15:03
11878599663,32315180,1500,B,A,24/08/16 12:50
12951706275,2583788,185606,B,A,18/12/16 14:05
12389703895,33635890,33567,B,A,17/10/16 09:35
12711125675,24325325,40493,B,A,22/11/16 12:02
11734604985,26681333,41974,B,A,08/08/16 14:52
11459668713,30833621,10013,B,A,07/07/16 13:16
11089024763,27762649,9698,B,A,20/05/16 16:13
12757173152,36145648,5389,B,A,27/11/16 09:19
10439684385,13764663,105912,B,A,09/02/16 10:21
12393055646,34125528,3398,B,A,17/10/16 13:32
12719276552,26719446,14158,B,A,22/11/16 19:00
10619531095,19251276,136594,B,A,06/03/16 17:20
11801659459,28955153,74201,B,A,16/08/16 10:00
12495362646,23491951,179650,B,A,26/10/16 20:05
10812959963,26656927,11469,B,A,08/04/16 09:37
11218279452,29257423,86335,B,A,08/06/16 16:46
12021647334,33688726,10074,B,A,08/09/16 15:20
10844836652,10971665,147140,B,A,14/04/16 13:48
11874199667,26151264,126117,B,A,24/08/16 11:22
12564924259,18789336,107218,B,A,04/11/16 12:01
11580966852,11650858,5148,B,A,22/07/16 13:44
12084300867,15043885,166899,B,A,15/09/16 11:46
12013772163,29278782,160344,B,A,07/09/16 17:34
12166006785,15399241,18666,B,A,23/09/16 13:44
11796823267,4172031,2072,B,A,15/08/16 12:38
12375801013,11229635,9758,B,A,15/10/16 18:59
11994610067,7271874,114215,B,A,05/09/16 17:59
12981542295,13381818,10070,B,A,21/12/16 14:59
10920037334,9833382,106200,B,A,25/04/16 19:49
11779906775,31031837,117441,B,A,13/08/16 09:19
10761202352,8057793,37776,B,A,30/03/16 12:01
12387880052,24829244,2083,B,A,16/10/16 21:12
10539541767,1693191,26738,B,A,24/02/16 16:23
11611982985,3963098,9070,B,A,25/07/16 16:38
12119410275,16682621,33007,B,A,19/09/16 11:51
11945471267,5080771,452,B,A,31/08/16 11:48
12463369375,33841014,456,B,A,23/10/16 18:28
10288284446,5997125,167178,B,A,16/01/16 11:29
11129868552,11106334,38147,B,A,26/05/16 14:20
12526604185,7317525,144570,B,A,31/10/16 09:56
12296669052,24755249,21758,B,A,07/10/16 10:15
11380920585,24926548,1936,B,A,28/06/16 12:22
11455958575,5000352,5510,B,A,07/07/16 16:23
12432309152,32800882,109959,B,A,20/10/16 19:13
11733331352,22847500,2420,B,A,08/08/16 12:59
12163263863,32978955,162257,B,A,23/09/16 10:03
10382375734,3953691,2295,B,A,31/01/16 12:25
11351556459,29847046,30613,B,A,30/06/16 19:44
10148589946,18454785,30612,B,A,22/12/15 17:00
10779325763,21599376,163595,B,A,02/04/16 14:46
12858965352,20469645,159216,B,A,08/12/16 17:16
11711327734,12104444,44091,B,A,05/08/16 16:56
12287328046,27738281,40997,B,A,06/10/16 09:09
10626851552,3422914,21548,B,A,07/03/16 16:53
12676674095,1642679,29161,B,A,17/11/16 16:12
12064220046,24225844,38112,B,A,13/09/16 10:22
11022603746,7314735,144879,B,A,11/05/16 11:44
11740702159,31934961,179427,B,A,09/08/16 08:53
12848109746,31232104,87985,B,A,07/12/16 09:18
11470060959,30876166,105912,B,A,08/07/16 16:38
10581997246,6132965,157442,B,A,01/03/16 13:13
11801315567,31212881,20593,B,A,16/08/16 14:44
12789379775,12145300,166712,B,A,30/11/16 17:58
12314459175,10215628,32848,B,A,09/10/16 11:58
11272992613,28529844,84810,B,A,14/06/16 17:07
12505084575,35301795,12972,B,A,27/10/16 20:23
11632142463,31701939,24750,B,A,27/07/16 18:36
12319196095,34155914,7790,B,A,09/10/16 16:28
12802409813,36287595,55258,B,A,05/12/16 10:22
12174661363,34219033,178569,B,A,24/09/16 09:48
11819640363,21352633,22092,B,A,18/08/16 12:18
11934632046,12504364,119098,B,A,30/08/16 11:27
11107532213,24217373,21285,B,A,23/05/16 14:43
11852666485,17287538,39410,B,A,21/08/16 19:24
10376613767,8467380,951,B,A,30/01/16 13:19
12424418967,25200686,28004,B,A,20/10/16 09:25
11686836163,31838575,84268,B,A,03/08/16 13:05
12354003613,24429359,39450,B,A,13/10/16 15:42
11797247434,30429198,53,B,A,15/08/16 13:32
11793117159,6278651,151279,B,A,14/08/16 20:13
10469211059,3077594,12706,B,A,13/02/16 16:29
11719731252,31879575,138468,B,A,06/08/16 16:15
10623313852,22190074,147631,B,A,08/03/16 11:45
10723728375,1203846,180800,B,A,23/03/16 10:08
11483951834,19108013,86007,B,A,10/07/16 13:26
10347172513,14214170,44612,B,A,25/01/16 18:53
11513141113,31064362,142424,B,A,14/07/16 13:28
12860815863,23842099,21613,B,A,09/12/16 13:08
12365446995,17256441,2296,B,A,14/10/16 16:26
11911737246,6752489,162959,B,A,27/08/16 19:12
12757575346,31605962,180540,B,A,27/11/16 10:34
10156675295,2810903,44065,B,A,24/12/15 12:51
12145750963,2040153,7168,B,A,21/09/16 12:50
10652795859,26319874,24200,B,A,11/03/16 15:38
10179971363,13185493,114209,B,A,28/12/15 16:52
11767257163,23680565,10971,B,A,11/08/16 19:28
10455989813,15612150,68536,B,A,11/02/16 14:16
11160823613,29309305,26343,B,A,31/05/16 12:40
12436969259,3136161,2017,B,A,21/10/16 10:23
12645617067,34165327,139057,B,A,13/11/16 20:47
11308824195,2330270,1759,B,A,19/06/16 10:04
12993967659,17072810,101803,B,A,22/12/16 16:15
12068441052,2603385,132744,B,A,13/09/16 17:11
12173049452,22663196,42195,B,A,24/09/16 11:14
10570668846,22251156,19,B,A,28/02/16 15:16
10811964459,7217167,39378,B,A,08/04/16 10:26
10160389446,24272428,39773,B,A,24/12/15 21:01
12763492475,16936718,152232,B,A,28/11/16 12:34
10338101363,25903280,691,B,A,24/01/16 09:32
12255923363,16374742,18121,B,A,03/10/16 10:15
11536659767,22931781,1500,B,A,16/07/16 17:54
11625433785,31678317,31464,B,A,27/07/16 17:00
12478096046,31034524,182285,B,A,25/10/16 09:55
11977098295,33372373,2884,B,A,03/09/16 14:12
11326648352,3328879,10998,B,A,21/06/16 13:29
11634362546,31610777,8388,B,A,28/07/16 12:24
10857655775,13233134,3346,B,A,15/04/16 16:09
12973414452,10619964,2237,B,A,20/12/16 18:18
10705710252,27745327,1305,B,A,20/03/16 11:49
12201977159,3360713,41570,B,A,27/09/16 10:44
11372748046,30496815,20513,B,A,27/06/16 11:57
11992727913,29314735,4714,B,A,05/09/16 14:45
12662515595,5657551,28070,B,A,16/11/16 13:36
12801311852,36288258,107251,B,A,02/12/16 13:29
12189655375,20691104,20456,B,A,26/09/16 10:02
10717614546,25507488,10622,B,A,22/03/16 12:01
11851366152,5784696,145683,B,A,21/08/16 16:24
10286078367,24081882,108243,B,A,15/01/16 21:02
12261067675,32045838,10622,B,A,03/10/16 16:10
12512423863,21539381,34996,B,A,28/10/16 17:08
11020300759,14446261,35655,B,A,10/05/16 18:38
11423348763,6418026,155315,B,A,02/07/16 20:43
10379342946,16271932,2566,B,A,31/01/16 12:43
11770242267,32306891,39239,B,A,12/08/16 15:13
10266133513,25671078,146092,B,A,12/01/16 15:35
11450752446,30804634,12972,B,A,06/07/16 12:08
12247508713,23191885,123,B,A,01/10/16 20:49
11908133663,16423572,144593,B,A,27/08/16 13:54
11788046646,11098794,8408,B,A,14/08/16 14:01
12526745775,35370419,21075,B,A,31/10/16 10:12
11983389013,28143885,5250,B,A,04/09/16 11:34
12358802246,13594755,157846,B,A,14/10/16 11:56
12288403134,34245444,181529,B,A,06/10/16 11:18
12822201046,23746309,25796,B,A,04/12/16 10:49
12507993695,7075656,8877,B,A,28/10/16 10:02
11062876067,3412285,55186,B,A,18/05/16 16:50
11151125159,6587927,43355,B,A,29/05/16 18:30
12490985359,31702732,159696,B,A,26/10/16 13:21
12103929675,3824514,157584,B,A,17/09/16 14:28
12054119063,33809889,2093,B,A,12/09/16 09:38
10626876259,1600400,85369,B,A,07/03/16 17:45
12349828152,30044431,4171,B,A,13/10/16 11:29
10701548759,2719007,2109,B,A,19/03/16 10:07
12673253059,24612199,30208,B,A,17/11/16 10:31
12180325334,19083511,108288,B,A,24/09/16 18:35
12778803159,6432565,9993,B,A,29/11/16 17:34
12325693775,30222058,12972,B,A,10/10/16 14:01
11223438613,13665386,16527,B,A,08/06/16 12:52
10355311246,127196,6048,B,A,27/01/16 11:05
11442390975,27146336,37607,B,A,05/07/16 13:13
11644526613,13877843,182724,B,A,29/07/16 13:49
10624048113,8682552,24470,B,A,07/03/16 13:21
10292270895,11725229,74598,B,A,17/01/16 10:43
11927206275,33303346,135908,B,A,29/08/16 15:25
12685244675,676123,69652,B,A,18/11/16 14:32
11822652513,32713413,20934,B,A,18/08/16 14:28
11953255713,27363469,143446,B,A,01/09/16 10:14
11644427385,31623316,1995,B,A,30/07/16 17:14
10797806763,19288422,7932,B,A,05/04/16 18:54
11784847975,32406511,162540,B,A,13/08/16 18:35
12248511595,28802964,11753,B,A,02/10/16 10:14
11275480734,8482567,126273,B,A,15/06/16 13:19
11638534463,8096710,158406,B,A,28/07/16 14:07
12004963834,24516556,181336,B,A,07/09/16 17:39
12261552967,14355354,1861,B,A,03/10/16 16:56
12199762385,26511651,156202,B,A,27/09/16 10:23
12039346234,29043716,133834,B,A,10/09/16 12:55
12974283367,35424228,29985,B,A,20/12/16 19:57
11970396575,33480568,160117,B,A,02/09/16 18:14
11713943059,6745119,23874,B,A,06/08/16 10:42
11154980352,23182480,94960,B,A,30/05/16 11:13
10723600067,25909944,9993,B,A,23/03/16 12:14
11769497367,6462321,50748,B,A,12/08/16 09:47
11976127446,32427732,2472,B,A,03/09/16 14:02
12595353267,35597068,10491,B,A,07/11/16 16:57
12474817434,24526556,26723,B,A,25/10/16 18:03
11778313552,32175838,145580,B,A,13/08/16 10:48
10526480363,13505415,18773,B,A,22/02/16 11:20
10582552459,3631525,121125,B,A,01/03/16 10:40
12064232546,23835295,6456,B,A,13/09/16 10:26
12995467459,26865126,78361,B,A,22/12/16 18:08
12838007759,32952632,143956,B,A,06/12/16 10:00
10633254334,8821035,152038,B,A,08/03/16 20:10
12586426759,33268146,161013,B,A,06/11/16 17:13
11997717495,29535474,5120,B,A,06/09/16 13:24
11977495159,32308233,10805,B,A,03/09/16 15:00
10377061175,24150313,3167,B,A,30/01/16 14:15
12735241763,13700224,18981,B,A,24/11/16 16:10
11940585934,33346427,18010,B,A,30/08/16 19:35
11187455359,25509640,126360,B,A,03/06/16 15:50
12455282252,35144945,2123,B,A,22/10/16 19:10
11989400734,19270954,9988,B,A,05/09/16 09:17
12169600613,13176372,24407,B,A,23/09/16 16:53
11568975846,2581041,32753,B,A,20/07/16 16:25
12248878867,22136578,35659,B,A,02/10/16 12:53
11990937613,20485937,1979,B,A,05/09/16 11:46
11459309146,809602,87566,B,A,07/07/16 12:33
11973361752,31008270,137992,B,A,03/09/16 13:02
12198330946,9929687,434,B,A,26/09/16 19:48
12675664185,34063126,42820,B,A,17/11/16 14:22
12103438567,33960372,183071,B,A,17/09/16 09:37
11205494995,20485511,7874,B,A,06/06/16 09:08
12898122646,29122001,146575,B,A,12/12/16 18:13
10658874085,27576268,518,B,A,12/03/16 14:41
12780298095,15556171,5682,B,A,29/11/16 19:54
12247647385,33733014,28761,B,A,02/10/16 15:25
11043833967,9837739,4273,B,A,14/05/16 12:59
12384820634,34777933,3548,B,A,16/10/16 14:19
11663204159,31842915,9993,B,A,31/07/16 11:10
11826708634,32277780,95880,B,A,18/08/16 19:59
10653646052,3580662,24637,B,A,11/03/16 16:51
12419630452,7273038,9729,B,A,19/10/16 17:42
11850526463,32883196,110050,B,A,21/08/16 14:31
12940871452,14401552,159272,B,A,17/12/16 10:56
12966535746,32817348,178496,B,A,20/12/16 16:48
12811202375,13601098,2209,B,A,05/12/16 09:55
10515553652,6157441,144793,B,A,20/02/16 13:34
12412733195,12150960,179406,B,A,19/10/16 16:19
10598054952,4101566,55438,B,A,03/03/16 11:30
10428036363,11792241,10001,B,A,07/02/16 10:23
12992260059,12056326,32981,B,A,22/12/16 14:09
12512394485,18295399,73739,B,A,28/10/16 17:07
12139838767,23261719,87968,B,A,20/09/16 19:20
11378588046,8475949,9726,B,A,27/06/16 17:06
11726472385,31216905,144996,B,A,07/08/16 14:47
12560479667,10220943,152483,B,A,04/11/16 16:18
11367670463,30296828,1797,B,A,26/06/16 09:22
12556211063,11871348,20514,B,A,03/11/16 14:39
11419046267,3049005,1383,B,A,02/07/16 12:26
11655493867,31505018,26999,B,A,30/07/16 12:22
12759831763,17266842,30736,B,A,27/11/16 15:50
12892766863,1796249,118962,B,A,12/12/16 10:22
11916197059,7560319,8912,B,A,28/08/16 11:55
12221622852,23090504,35378,B,A,29/09/16 15:45
12731298775,22672343,7125,B,A,24/11/16 09:54
10710106075,26506225,4449,B,A,21/03/16 12:41
10531760475,27044117,78218,B,A,23/02/16 11:32
11846174959,6599137,135606,B,A,21/08/16 11:39
11316305585,8070780,12767,B,A,20/06/16 10:09
10178691359,24954656,2045,B,A,28/12/15 14:08
12329613663,12609755,30613,B,A,11/10/16 11:25
12152045375,34014817,181854,B,A,22/09/16 13:57
12995773367,637952,36260,B,A,22/12/16 18:36
10492909067,26350222,3921,B,A,17/02/16 11:20
12432899567,31564804,132268,B,A,20/10/16 20:14
11786170746,20289667,151894,B,A,14/08/16 11:16
11399866367,22123634,4107,B,A,03/07/16 12:19
10479979363,11924725,74745,B,A,15/02/16 15:12
12244338395,7844696,4466,B,A,01/10/16 14:51
10807957652,28235492,140762,B,A,07/04/16 13:10
12563732563,16080203,126826,B,A,04/11/16 10:26
10428521159,2429880,8206,B,A,07/02/16 12:32
13003898767,36937403,31388,B,A,23/12/16 14:55
11607678263,11197208,7816,B,A,25/07/16 10:24
12994793446,36906877,119126,B,A,22/12/16 17:15
12324528134,9099795,142677,B,A,10/10/16 12:13
12462577959,6530752,477,B,A,23/10/16 16:33
11926326185,9702357,49946,B,A,29/08/16 14:19
12448433667,10411455,169740,B,A,22/10/16 09:33
12703421267,23790738,105916,B,A,21/11/16 10:46
10973836285,17236979,2093,B,A,03/05/16 20:25
12019130775,22164148,180848,B,A,08/09/16 11:33
11398298463,29427940,5054,B,A,29/06/16 20:39
12311199934,26438831,50665,B,A,08/10/16 16:13
10987953213,5267293,78194,B,A,05/05/16 19:58
11631477634,28241713,119238,B,A,27/07/16 18:54
10737063046,6364275,42009,B,A,26/03/16 09:37
10296561334,25674455,11155,B,A,17/01/16 20:20
10654143246,11176857,12916,B,A,11/03/16 17:56
10505005285,3444964,8471,B,A,19/02/16 19:07
12867939334,15398392,36451,B,A,09/12/16 11:10
11723066134,13478702,138473,B,A,07/08/16 12:55
11548220313,30946092,182937,B,A,18/07/16 11:51
11858779895,16603628,4210,B,A,22/08/16 14:03
10767874267,25197927,139155,B,A,31/03/16 13:47
12112671046,11964456,6079,B,A,18/09/16 09:33
12301129252,32842278,68911,B,A,07/10/16 14:50
11314671546,6314914,20777,B,A,20/06/16 17:40
12156919767,8643139,40493,B,A,22/09/16 14:05
11729228734,20264054,30613,B,A,08/08/16 13:47
11382405185,10365521,15376,B,A,28/06/16 08:42
12787038246,12241192,87859,B,A,30/11/16 14:32
10929300659,27771369,132948,B,A,27/04/16 09:07
11144247495,8587070,181507,B,A,28/05/16 13:53
12860203075,28513254,3092,B,A,08/12/16 20:49
12970282963,36184269,33385,B,A,20/12/16 13:44
12897617263,4285878,138810,B,A,12/12/16 17:23
12570729546,11954806,166348,B,A,05/11/16 14:39
11428272952,7290262,6092,B,A,03/07/16 17:07
12720710885,35962756,5151,B,A,23/11/16 17:14
11414368552,19132110,20784,B,A,01/07/16 18:12
11906667385,4735016,457,B,A,27/08/16 11:24
11490587863,25339762,2218,B,A,11/07/16 12:49
12167005775,27738261,1318,B,A,23/09/16 13:24
11088751713,29385524,3646,B,A,20/05/16 15:46
12783200385,36229368,10420,B,A,30/11/16 09:58
12769510595,16737384,178213,B,A,28/11/16 18:08
10783798767,28119790,20700,B,A,03/04/16 14:11
11724894167,17037673,628,B,A,07/08/16 11:38
11673067359,31889320,35122,B,A,01/08/16 15:32
12647369563,27566678,43237,B,A,14/11/16 09:20
12842990785,36370792,5385,B,A,07/12/16 11:21
12216780095,34366630,4926,B,A,28/09/16 16:15
11478842667,30785958,7930,B,A,09/07/16 17:24
12346195146,31213000,150438,B,A,13/10/16 10:02
11428347375,27591799,1255,B,A,04/07/16 13:18
10565614763,26772479,178444,B,A,27/02/16 17:26
11938768763,24165428,30009,B,A,30/08/16 16:44
12873570952,28118749,34485,B,A,09/12/16 19:40
12135284846,462659,136700,B,A,20/09/16 13:32
11407731795,24875957,182829,B,A,01/07/16 17:47
11140138763,15239724,5389,B,A,29/05/16 16:52
11689373034,9399896,33646,B,A,03/08/16 17:07
11636722213,25962580,180492,B,A,28/07/16 11:26
11833828359,3165758,84565,B,A,19/08/16 16:24
12357300975,19343828,186481,B,A,13/10/16 20:37
10944159363,27810885,85679,B,A,29/04/16 11:14
11761086252,18388813,4979,B,A,11/08/16 10:34
13006195413,36789998,27855,B,A,23/12/16 17:54
10295902952,6483339,20843,B,A,17/01/16 18:17
11715861352,27667978,132686,B,A,06/08/16 09:38
10138429446,13058699,132617,B,A,21/12/15 13:43
11424776646,28948262,141357,B,A,03/07/16 09:17
12827477334,9157013,11316,B,A,05/12/16 10:50
11673125346,5476396,73184,B,A,02/08/16 16:28
10141623167,17764677,154990,B,A,21/12/15 14:23
12020945352,33714883,162972,B,A,08/09/16 14:13
11615658785,28534854,142150,B,A,26/07/16 10:06
12544720734,35440711,118977,B,A,02/11/16 13:13
11848213952,13702759,123980,B,A,21/08/16 09:35
12444897567,33590346,2835,B,A,22/10/16 11:35
10983262959,4643618,68060,B,A,05/05/16 11:32
12422973446,2624241,16588,B,A,20/10/16 14:04
12653807385,11010679,120929,B,A,15/11/16 15:59
12870903234,21818191,157228,B,A,09/12/16 15:32
10991621763,18305511,4714,B,A,06/05/16 13:10
12674021363,35199202,84928,B,A,17/11/16 11:54
11539774567,25153785,8149,B,A,17/07/16 09:31
11256653946,794864,41600,B,A,12/06/16 17:13
11854086095,30061727,9844,B,A,22/08/16 10:21
12835438459,8776116,89551,B,A,05/12/16 19:59
10783309913,5360419,5363,B,A,03/04/16 11:06
12182378195,34246177,2295,B,A,25/09/16 11:57
12389990367,28596137,42908,B,A,17/10/16 09:15
10423589752,6948317,22092,B,A,07/02/16 14:15
11777717252,22520778,20954,B,A,12/08/16 21:33
11032676863,24706463,3003,B,A,12/05/16 14:09
11652818352,24548504,144917,B,A,30/07/16 14:08
10633105863,4556836,2053,B,A,08/03/16 16:07
11977461867,23294212,176584,B,A,03/09/16 14:52
12574187946,24850256,112721,B,A,05/11/16 10:27
12312469967,225164,101973,B,A,08/10/16 20:11
12269459585,18244252,9210,B,A,04/10/16 13:29
12484448946,6302397,31361,B,A,25/10/16 18:05
10520549685,18958697,2151,B,A,21/02/16 09:59
11302519946,4277606,32930,B,A,18/06/16 10:24
10910770613,6012392,28004,B,A,24/04/16 11:37
10338104752,1645641,34531,B,A,24/01/16 13:32
10422017467,19875420,8422,B,A,06/02/16 09:32
10658793695,16502188,164156,B,A,12/03/16 14:35
12295803263,34630795,12812,B,A,07/10/16 12:16
11921925913,33144329,53237,B,A,29/08/16 09:47
12689878046,35390737,1522,B,A,19/11/16 10:12
11691526163,7680765,23595,B,A,03/08/16 15:02
11597874313,4092209,29005,B,A,23/07/16 20:03
12593320867,14697226,11351,B,A,07/11/16 14:02
10387303775,25598875,11290,B,A,01/02/16 11:25
11259844167,14280905,2199,B,A,13/06/16 12:58
12525906775,22878799,11329,B,A,31/10/16 09:50
12042672213,20769663,141772,B,A,10/09/16 18:08
13000183385,23570901,20513,B,A,23/12/16 09:44
11402952334,10302927,4069,B,A,03/07/16 20:32
12094814446,23667602,39849,B,A,16/09/16 13:01
10893730975,9463675,3363,B,A,21/04/16 15:46
11981369285,33295227,69605,B,A,04/09/16 13:24
12494087413,14624744,42518,B,A,26/10/16 17:11
12040613275,4624941,68536,B,A,10/09/16 14:48
12926853234,36685654,530,B,A,19/12/16 17:16
11719367085,22751773,180130,B,A,06/08/16 15:39
11486001013,5439734,160920,B,A,10/07/16 18:44
12030171959,6949554,80959,B,A,09/09/16 13:39
11529416134,9392162,135695,B,A,16/07/16 13:32
12476997452,10971822,179724,B,A,25/10/16 13:49
12711341934,1049760,27553,B,A,22/11/16 12:44
10921684659,20840718,1459,B,A,26/04/16 10:09
11472354567,30884597,35673,B,A,09/07/16 10:58
10587415513,14383099,95595,B,A,02/03/16 15:00
12466642613,5211600,145657,B,A,24/10/16 13:46
11350744495,15067494,38322,B,A,24/06/16 10:27
10474010934,14105544,21914,B,A,14/02/16 14:32
12094041113,5013445,7405,B,A,16/09/16 10:19
11190623352,759296,38859,B,A,04/06/16 16:51
12162081052,27136582,167584,B,A,23/09/16 11:43
12388901334,34940913,5414,B,A,17/10/16 09:07
11550312534,27069337,37584,B,A,19/07/16 15:03
11700769213,29238920,6242,B,A,04/08/16 14:08
12834137767,13197876,5148,B,A,05/12/16 17:47
11370190875,4315080,11620,B,A,26/06/16 15:41
12195143963,34291909,24132,B,A,26/09/16 14:50
12264953252,28333620,139999,B,A,04/10/16 10:29
12717216275,16533921,140733,B,A,22/11/16 15:51
12391994963,9048000,1425,B,A,17/10/16 12:17
11736635585,9277815,53004,B,A,08/08/16 17:34
10390038059,22972705,5324,B,A,01/02/16 16:44
11470960767,25329319,6242,B,A,08/07/16 18:49
11261587834,11404511,44623,B,A,13/06/16 13:46
10822832534,10968627,129535,B,A,09/04/16 17:59
12483778685,35215301,167012,B,A,25/10/16 17:13
11969604052,32234748,180964,B,A,02/09/16 17:03
12562681846,28830929,23951,B,A,04/11/16 11:05
10983290485,8179370,156260,B,A,05/05/16 10:54
11868897367,31736565,143886,B,A,23/08/16 14:08
10996596295,28571188,157315,B,A,07/05/16 09:12
12394668252,12816832,68103,B,A,17/10/16 15:33
12964495385,36469980,40525,B,A,19/12/16 19:49
11866439652,32979637,100299,B,A,23/08/16 10:21
12742724413,35670215,35490,B,A,25/11/16 13:47
11205290246,8012707,11270,B,A,06/06/16 09:02
12030940875,33427227,25686,B,A,09/09/16 14:43
11479834646,30912173,939,B,A,09/07/16 19:30
10570815095,26920274,36251,B,A,28/02/16 15:43
12357117652,29351395,148557,B,A,13/10/16 20:17
12309437446,11517418,126246,B,A,08/10/16 12:59
12901775167,22673179,38306,B,A,13/12/16 21:19
12599083713,35626474,30353,B,A,10/11/16 16:41
10623982559,13974099,6039,B,A,07/03/16 11:59
11107385613,19424439,132812,B,A,23/05/16 14:34
12579491134,11954313,100337,B,A,05/11/16 18:47
11523189946,31102298,88491,B,A,15/07/16 09:30
12029569113,33401969,21349,B,A,09/09/16 12:41
12485457446,27408989,8516,B,A,25/10/16 19:49
12358710375,8863881,102036,B,A,14/10/16 15:14
12177235459,8597650,36989,B,A,24/09/16 13:51
12049305546,22242421,87617,B,A,11/09/16 15:37
10952171234,28841313,42659,B,A,30/04/16 14:12
10604061167,5500659,141049,B,A,04/03/16 10:07
12227663495,33708449,2310,B,A,29/09/16 18:17
12184470767,21411057,36251,B,A,25/09/16 10:59
13061822652,7426664,159204,B,A,29/12/16 11:37
12520527775,14377638,12228,B,A,30/10/16 11:24
12781810595,3201339,347,B,A,30/11/16 10:54
11566896113,11379122,1979,B,A,20/07/16 14:13
10930928413,12320113,6168,B,A,27/04/16 12:47
12351321659,19500136,36607,B,A,13/10/16 12:29
10585270763,8214583,7822,B,A,01/03/16 15:28
