eto_ofr_display_id,fk_glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_business_type,eto_ofr_qty,eto_ofr_qty_unit,Unit ID,final_predicted_tov(frontend),ml_predicted_tov,eto_ofr_approx_order_val_mapp,retail_flag,ml_predicted_tov_pop_q1,ml_predicted_tov_pop_median,ml_predicted_tov_pop_q3,Retail Threshold
136084598175,215857,Rozagold Capsules,,2,Box,6,"Rs. 2,790 - 3,410","3,000 to 10,000",300,,-1,-1,-1,#N/A
136061612285,216490,Pickaxe Handle,1,1,Piece,31,Rs. 58 - 78,"Upto 1,000",100,,36,65,146,36
136164104713,216490,Pickaxe Handle,1,50,Piece,31,"Rs. 2,900 - 3,900","3,000 to 10,000",300,,35,65,150,36
135897064146,216490,Pickaxe Handle,1,5000,Piece,31,Rs. 1.8 - 2 Lakh,1 to 2 Lakh,700,,36,65,146,36
136091850846,216600,Second Hand and Used Filling Machines,,1,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,48750,160000,700000,#N/A
136129988234,217041,Ban Rope,1,1,kg,19,Rs. 52 - 65,"Upto 1,000",100,,51,58,65,30
136267661334,217041,Ban Rope,1,250,kg,19,"Rs. 12,000 - 13,000","10,000 to 20,000",400,,51,58,65,30
136064576934,180303,Car Hangings,,1,Piece,31,Rs. 89 - 100,"Upto 1,000",100,,45,99,200,30
136075141859,180303,Car Hangings,,1,Piece,31,Rs. 45 - 65,"Upto 1,000",100,,45,99,200,30
136254907713,180303,Car Hangings,,100,Piece,31,"Rs. 9,900 - 10,000","3,000 to 10,000",300,,45,99,200,30
136254514559,180303,Car Hangings,,3,Piece,31,Rs. 48 - 100,"Upto 1,000",100,,45,99,200,30
135961558234,180303,Car Hangings,,500,Piece,31,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,,45,95,200,30
135958604034,180303,Car Hangings,,100,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,45,95,200,30
135955296313,180303,Car Hangings,,1000,Piece,31,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,,45,95,200,30
136198032695,180303,Car Hangings,,1,Piece,31,Rs. 99 - 200,"Upto 1,000",100,,45,99,200,30
136196639095,180303,Car Hangings,,1,Piece,31,Rs. 40 - 45,"Upto 1,000",100,,45,99,200,30
136195956034,180303,Car Hangings,,100,Piece,31,"Rs. 1,600 - 4,500","3,000 to 10,000",300,,45,99,200,30
135917574734,180303,Car Hangings,,1,Piece,31,Rs. 95 - 99,"Upto 1,000",100,,45,95,200,30
136229927452,180303,Car Hangings,,1,Set,35,"Rs. 4,140 - 5,060","3,000 to 10,000",300,,-1,-1,-1,#N/A
136227814646,180303,Car Hangings,,30,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,45,99,200,30
135912276375,180303,Car Hangings,,10,Piece,31,Rs. 200 - 400,"Upto 1,000",100,,45,95,200,30
135912276375,180303,Car Hangings,,10,Piece,31,Rs. 200 - 400,"Upto 1,000",100,,45,95,200,30
136221078034,180303,Car Hangings,,1,Piece,31,Rs. 99 - 200,"Upto 1,000",100,,45,99,200,30
136183581113,180303,Car Hangings,,500,Piece,31,"Rs. 20,000 to 50,000","20,000 to 50,000",500,,45,99,200,30
135894563852,180303,Car Hangings,,50,Piece,31,"Rs. 4,800 - 6,000","3,000 to 10,000",300,,45,95,200,30
135894005134,180303,Car Hangings,,50,Piece,31,"Rs. 1,100 - 2,200","1,000 to 3,000",200,,45,95,200,30
136193875146,180303,Car Hangings,,20,Piece,31,Rs. 400 - 900,"Upto 1,000",100,,45,99,200,30
136217562895,180537,Nestle Nido Milk Powder,,1,KG,19,"Rs. 1,400 - 1,600","1,000 to 3,000",200,,663,1588,1635,2
136217562895,180537,Nestle Nido Milk Powder,,1,KG,19,"Rs. 1,400 - 1,600","1,000 to 3,000",200,,663,1588,1635,2
136078376085,180801,Indian Human Hair,,1,Kg,19,"Rs. 20,000 to 50,000","20,000 to 50,000",,,6500,32000,60000,1
136078376085,180801,Indian Human Hair,,1,Kg,19,"Rs. 20,000 to 50,000","20,000 to 50,000",,,6500,32000,60000,1
136077360513,180801,Indian Human Hair,,0.5,Kg,19,"Rs. 20,000 to 50,000","20,000 to 50,000",500,,6500,32000,60000,1
136068997552,180801,Indian Human Hair,,10,Piece,31,"Rs. 45,000 - 60,000","50,000 to 1 Lakh",,,3270,5000,7500,2
136068997552,180801,Indian Human Hair,,10,Piece,31,"Rs. 45,000 - 60,000","50,000 to 1 Lakh",,,3270,5000,7500,2
136208808659,180801,Indian Human Hair,,4,Piece,31,"Rs. 18,000 - 24,000","20,000 to 50,000",,,3300,5000,7300,2
136208808659,180801,Indian Human Hair,,4,Piece,31,"Rs. 18,000 - 24,000","20,000 to 50,000",,,3300,5000,7300,2
136208808659,180801,Indian Human Hair,,4,Piece,31,"Rs. 18,000 - 24,000","20,000 to 50,000",,,3300,5000,7300,2
136208808659,180801,Indian Human Hair,,4,Piece,31,"Rs. 18,000 - 24,000","20,000 to 50,000",,,3300,5000,7300,2
136000532463,180801,Indian Human Hair,,4,Kg,19,Rs. 1 to 2 Lakh,1 to 2 Lakh,,,6375,31000,60000,1
136000532463,180801,Indian Human Hair,,4,Kg,19,Rs. 1 to 2 Lakh,1 to 2 Lakh,,,6375,31000,60000,1
136247068413,1996,Plastic Packaging Materials,1,2,Piece,31,Rs. 9 - 12,"Upto 1,000",100,,2,5,78,50
136147606285,1996,Plastic Packaging Materials,1,100,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,,2,5,78,50
136229533713,1996,Plastic Packaging Materials,1,1,Piece,31,Rs. 4 - 6,"Upto 1,000",,,2,5,78,50
136244779159,1996,Plastic Packaging Materials,1,30,Kg,19,"Rs. 4,200 - 4,500","3,000 to 10,000",,,114,150,218,2
136244779159,1996,Plastic Packaging Materials,1,30,Kg,19,"Rs. 4,200 - 4,500","3,000 to 10,000",,,114,150,218,2
136243731334,1996,Plastic Packaging Materials,1,1,Kg,19,Rs. 100 - 200,"Upto 1,000",100,,114,150,218,2
135975684775,1996,Plastic Packaging Materials,1,25,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,,2,5,70,50
136236999052,1996,Plastic Packaging Materials,1,50,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,,2,5,78,50
136237616767,1996,Plastic Packaging Materials,1,500,Piece,31,"Rs. 300 - 1,000","Upto 1,000",100,,2,5,78,50
136237616767,1996,Plastic Packaging Materials,1,500,Piece,31,"Rs. 300 - 1,000","Upto 1,000",100,,2,5,78,50
136139060559,1996,Plastic Packaging Materials,1,100,Piece,31,Rs. 70 - 200,"Upto 1,000",100,,2,5,78,50
136237617652,1996,Plastic Packaging Materials,1,200,Piece,31,Rs. 100 - 400,"Upto 1,000",100,,2,5,78,50
136237617652,1996,Plastic Packaging Materials,1,200,Piece,31,Rs. 100 - 400,"Upto 1,000",100,,2,5,78,50
136137826767,1996,Plastic Packaging Materials,1,200,Piece,31,Rs. 100 - 400,"Upto 1,000",100,,2,5,78,50
136137826767,1996,Plastic Packaging Materials,1,200,Piece,31,Rs. 100 - 400,"Upto 1,000",100,,2,5,78,50
136136533885,1996,Plastic Packaging Materials,1,1000,Piece,31,"Rs. 600 - 2,000","1,000 to 3,000",200,,2,5,78,50
136136533885,1996,Plastic Packaging Materials,1,1000,Piece,31,"Rs. 600 - 2,000","1,000 to 3,000",200,,2,5,78,50
136091181934,1996,Plastic Packaging Materials,1,500,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,2,5,70,50
136090131552,1996,Plastic Packaging Materials,1,1,Kg,19,Rs. 100 - 200,"Upto 1,000",100,,114,150,218,2
136090958675,1996,Plastic Packaging Materials,1,5000,Piece,31,"Rs. 3,500 - 10,000","3,000 to 10,000",300,,2,5,70,50
136295838534,1996,Plastic Packaging Materials,1,50,Kg,19,"Rs. 6,800 - 9,000","3,000 to 10,000",300,,114,150,218,2
136295838534,1996,Plastic Packaging Materials,1,50,Kg,19,"Rs. 6,800 - 9,000","3,000 to 10,000",300,,114,150,218,2
136089131463,1996,Plastic Packaging Materials,1,100,Piece,31,Rs. 70 - 200,"Upto 1,000",100,,2,5,70,50
136089373346,1996,Plastic Packaging Materials,1,200,Piece,31,Rs. 100 - 400,"Upto 1,000",100,,2,5,70,50
135987748875,1996,Plastic Packaging Materials,1,50,Kg,19,"Rs. 7,500 - 11,000","3,000 to 10,000",300,,114,150,218,2
136084884413,1996,Plastic Packaging Materials,1,100,Piece,31,Rs. 70 - 200,"Upto 1,000",100,,2,5,70,50
136084860746,1996,Plastic Packaging Materials,1,40,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,,2,5,70,50
136085909667,1996,Plastic Packaging Materials,1,50,Kg,19,"Rs. 9,800 - 11,000","10,000 to 20,000",400,,114,150,218,2
136085660659,1996,Plastic Packaging Materials,1,1000,Kg,19,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,114,150,218,2
136289837759,1996,Plastic Packaging Materials,1,100,Piece,31,Rs. 65 - 200,"Upto 1,000",100,,2,5,78,50
136289837759,1996,Plastic Packaging Materials,1,100,Piece,31,Rs. 65 - 200,"Upto 1,000",100,,2,5,78,50
136083825252,1996,Plastic Packaging Materials,1,20000,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,2,5,70,50
136262197075,1416,Corrugated Box,0,15000,Piece,31,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,,11,22,45,25
136262578146,1416,Corrugated Box,0,2000,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,,11,22,45,25
136262578146,1416,Corrugated Box,0,2000,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,,11,22,45,25
136163814195,1416,Corrugated Box,0,100,Piece,31,"Rs. 2,000 - 2,200","1,000 to 3,000",200,,11,22,44,25
136162718567,1416,Corrugated Box,0,200,Piece,31,"Rs. 4,000 - 5,300","3,000 to 10,000",300,,11,22,44,25
136261446467,1416,Corrugated Box,0,25,Piece,31,Rs. 500 - 700,"Upto 1,000",100,,11,22,45,25
136260157367,1416,Corrugated Box,0,100,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,11,22,45,25
136260157367,1416,Corrugated Box,0,100,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,11,22,45,25
136260125234,1416,Corrugated Box,0,1,Piece,31,Rs. 19 - 26,"Upto 1,000",100,,11,22,45,25
136260125234,1416,Corrugated Box,0,1,Piece,31,Rs. 19 - 26,"Upto 1,000",100,,11,22,45,25
135942056952,1416,Corrugated Box,0,2,Piece,31,Rs. 84 - 90,"Upto 1,000",100,,11,22,45,25
135942248963,1416,Corrugated Box,0,50,Piece,31,Rs. 200 - 600,"Upto 1,000",100,,11,22,45,25
136149724963,1416,Corrugated Box,0,3,Piece,31,Rs. 59 - 79,"Upto 1,000",100,,11,22,44,25
136245640459,1416,Corrugated Box,0,200,Piece,31,"Rs. 4,000 - 5,300","3,000 to 10,000",300,,11,22,45,25
136245640459,1416,Corrugated Box,0,200,Piece,31,"Rs. 4,000 - 5,300","3,000 to 10,000",300,,11,22,45,25
136217028634,1416,Corrugated Box,0,500,Piece,31,"Rs. 3,500 - 5,500","3,000 to 10,000",300,,11,22,45,25
135944858885,1416,Corrugated Box,0,100,Piece,31,"Rs. 2,200 - 3,000","1,000 to 3,000",200,,11,22,45,25
136244831295,1416,Corrugated Box,0,50,Piece,31,Rs. 200 - 600,"Upto 1,000",100,,11,22,45,25
136244831295,1416,Corrugated Box,0,50,Piece,31,Rs. 200 - 600,"Upto 1,000",100,,11,22,45,25
135975502159,1416,Corrugated Box,0,500,Box,6,"Rs. 10,000 to 20,000","10,000 to 20,000",400,,12,25,50,20
136245205746,1416,Corrugated Box,0,1000,Piece,31,"Rs. 20,000 to 50,000","20,000 to 50,000",500,,11,22,45,25
136245205746,1416,Corrugated Box,0,1000,Piece,31,"Rs. 20,000 to 50,000","20,000 to 50,000",500,,11,22,45,25
136141961263,1416,Corrugated Box,0,25,Piece,31,Rs. 500 - 700,"Upto 1,000",100,,11,22,44,25
135975202685,1416,Corrugated Box,0,100,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,11,22,45,25
136235812563,1416,Corrugated Box,0,100,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,11,22,45,25
136235812563,1416,Corrugated Box,0,100,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,,11,22,45,25
135972869152,1416,Corrugated Box,0,10,Piece,31,Rs. 200 - 300,"Upto 1,000",100,,11,22,45,25
135970526252,1416,Corrugated Box,0,1,Box,6,Rs. 22 - 30,"Upto 1,000",100,,12,25,50,20
135970526252,1416,Corrugated Box,0,1,Box,6,Rs. 22 - 30,"Upto 1,000",100,,12,25,50,20
136115218985,1416,Corrugated Box,0,500,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,,11,22,44,25
136140313759,1416,Corrugated Box,0,500,Piece,31,"Rs. 9,000 - 11,000","10,000 to 20,000",400,,11,22,44,25
136140313759,1416,Corrugated Box,0,500,Piece,31,"Rs. 9,000 - 11,000","10,000 to 20,000",400,,11,22,44,25
136237985485,1416,Corrugated Box,0,100,Piece,31,"Rs. 300 - 1,100","Upto 1,000",100,,11,22,45,25
136284997167,87980,Office Workstation Furniture,1,3,Piece,31,"Rs. 22,000 - 30,000","20,000 to 50,000",500,,5400,8275,15000,2
136284997167,87980,Office Workstation Furniture,1,3,Piece,31,"Rs. 22,000 - 30,000","20,000 to 50,000",500,,5400,8275,15000,2
136283032613,87980,Office Workstation Furniture,1,2,piece,31,"Rs. 11,000 - 13,000","10,000 to 20,000",400,,5400,8275,15000,2
136019380975,87980,Office Workstation Furniture,1,6,piece,31,"Rs. 29,000 - 32,000","20,000 to 50,000",500,,5400,8500,15000,2
136282161675,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8275,15000,2
136282157559,87980,Office Workstation Furniture,1,15,piece,31,"Rs. 81,000 - 98,000","50,000 to 1 Lakh",600,,5400,8275,15000,2
136018117895,87980,Office Workstation Furniture,1,2,piece,31,"Rs. 15,000 - 19,000","10,000 to 20,000",400,,5400,8500,15000,2
136280053346,87980,Office Workstation Furniture,1,12000,Piece,31,Rs. More than 1 Crore,More than 1 Crore,1300,,5400,8275,15000,2
136279726585,87980,Office Workstation Furniture,1,2500,Piece,31,Rs. More than 1 Crore,More than 1 Crore,1300,,5400,8275,15000,2
136279726585,87980,Office Workstation Furniture,1,2500,Piece,31,Rs. More than 1 Crore,More than 1 Crore,1300,,5400,8275,15000,2
136169400163,87980,Office Workstation Furniture,1,4,Piece,31,"Rs. 50,000 - 60,000","50,000 to 1 Lakh",600,,5400,8500,15000,2
136169400163,87980,Office Workstation Furniture,1,4,Piece,31,"Rs. 50,000 - 60,000","50,000 to 1 Lakh",600,,5400,8500,15000,2
136169359785,87980,Office Workstation Furniture,1,2,piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,,5400,8500,15000,2
136155714767,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8500,15000,2
136155714767,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8500,15000,2
136274204659,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8275,15000,2
136168064163,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 8,500 - 15,000","10,000 to 20,000",400,,5400,8500,15000,2
136168728152,87980,Office Workstation Furniture,1,1,piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8500,15000,2
136047710746,87980,Office Workstation Furniture,1,3,Piece,31,"Rs. 23,000 - 31,000","20,000 to 50,000",500,,5400,8500,15000,2
136047710746,87980,Office Workstation Furniture,1,3,Piece,31,"Rs. 23,000 - 31,000","20,000 to 50,000",500,,5400,8500,15000,2
136275402234,87980,Office Workstation Furniture,1,1,piece,31,"Rs. 8,300 - 8,500","3,000 to 10,000",300,,5400,8275,15000,2
136228839185,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8275,15000,2
136228839185,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,,5400,8275,15000,2
136273219795,87980,Office Workstation Furniture,1,34,Piece,31,Rs. 4.6 - 5.1 Lakh,2 to 5 Lakh,800,,5400,8275,15000,2
136159883952,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 8,500 - 15,000","10,000 to 20,000",400,,5400,8500,15000,2
136159883952,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 8,500 - 15,000","10,000 to 20,000",400,,5400,8500,15000,2
136272754213,87980,Office Workstation Furniture,1,20,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,5400,8275,15000,2
136272754213,87980,Office Workstation Furniture,1,20,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,5400,8275,15000,2
136271170095,87980,Office Workstation Furniture,1,500,Piece,31,Rs. 20 to 50 Lakh,20 to 50 Lakh,1100,,5400,8275,15000,2
136271170095,87980,Office Workstation Furniture,1,500,Piece,31,Rs. 20 to 50 Lakh,20 to 50 Lakh,1100,,5400,8275,15000,2
136271089446,87980,Office Workstation Furniture,1,1,Piece,31,"Rs. 8,300 - 15,000","10,000 to 20,000",400,,5400,8275,15000,2
136177150713,12524,Bicycle Pedals,,1,Pair,29,Rs. 63 - 84,"Upto 1,000",100,,40,70,168,50
136261081859,12524,Bicycle Pedals,,1,Piece,31,Rs. 100 - 200,"Upto 1,000",100,,37,130,240,2
135972658846,12524,Bicycle Pedals,,1000,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,39,130,449,2
136083933852,12524,Bicycle Pedals,,1,Piece,31,Rs. 100 - 200,"Upto 1,000",100,,38,130,359,2
136102768975,12524,Bicycle Pedals,,1,Pair,29,Rs. 63 - 84,"Upto 1,000",100,,40,70,168,50
136004018763,12524,Bicycle Pedals,,300,Piece,31,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,,39,130,449,2
135907819946,12524,Bicycle Pedals,,1,Piece,31,Rs. 100 - 200,"Upto 1,000",100,,39,130,449,2
135907819946,12524,Bicycle Pedals,,1,Piece,31,Rs. 100 - 200,"Upto 1,000",100,,39,130,449,2
135915949185,12524,Bicycle Pedals,,1,Pair,29,Rs. 60 - 81,"Upto 1,000",100,,40,68,158,50
136050454867,16149,Glass Door Handle,,1,Piece,31,Rs. 200 - 300,"Upto 1,000",100,,320,600,1200,8
136013598785,16149,Glass Door Handle,,10,Piece,31,"Rs. 5,400 - 6,600","3,000 to 10,000",300,,320,600,1200,8
136013598785,16149,Glass Door Handle,,10,Piece,31,"Rs. 5,400 - 6,600","3,000 to 10,000",300,,320,600,1200,8
136123337634,16149,Glass Door Handle,,10,Piece,31,"Rs. 5,400 - 6,600","3,000 to 10,000",300,,320,600,1200,8
136123337634,16149,Glass Door Handle,,10,Piece,31,"Rs. 5,400 - 6,600","3,000 to 10,000",300,,320,600,1200,8
136026525267,16149,Glass Door Handle,,50,Piece,31,"Rs. 7,500 - 16,000","10,000 to 20,000",400,,320,600,1200,8
135916341285,16149,Glass Door Handle,,100,Piece,31,"Rs. 54,000 - 66,000","50,000 to 1 Lakh",600,,320,600,1200,8
135916341285,16149,Glass Door Handle,,100,Piece,31,"Rs. 54,000 - 66,000","50,000 to 1 Lakh",600,,320,600,1200,8
136279034352,16149,Glass Door Handle,,2,Piece,31,"Rs. 600 - 1,200","Upto 1,000",100,,320,600,1200,8
135945095963,16149,Glass Door Handle,,1,Piece,31,Rs. 200 - 300,"Upto 1,000",100,,320,600,1200,8
135977806675,16149,Glass Door Handle,,250,piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,320,600,1200,8
135964478063,16149,Glass Door Handle,,5,Piece,31,"Rs. 2,700 - 3,600","3,000 to 10,000",300,,320,600,1200,8
135964478063,16149,Glass Door Handle,,5,Piece,31,"Rs. 2,700 - 3,600","3,000 to 10,000",300,,320,600,1200,8
136246827934,16149,Glass Door Handle,,200,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,,320,600,1200,8
136288576746,16149,Glass Door Handle,,1,Pair,29,"Rs. Upto 1,000","Upto 1,000",100,,445,800,2000,1
136288576746,16149,Glass Door Handle,,1,Pair,29,"Rs. Upto 1,000","Upto 1,000",100,,445,800,2000,1
135990089352,16149,Glass Door Handle,,5,Piece,31,"Rs. 1,600 - 2,000","1,000 to 3,000",200,,320,600,1200,8
136248164185,16149,Glass Door Handle,,4,Piece,31,"Rs. 1,000 - 1,300","1,000 to 3,000",200,,320,600,1200,8
135952939595,16149,Glass Door Handle,,2,Piece,31,"Rs. 1,100 - 1,400","1,000 to 3,000",200,,320,600,1200,8
136097306963,16149,Glass Door Handle,,2,Piece,31,"Rs. 1,100 - 1,400","1,000 to 3,000",200,,315,600,1200,8
136096920385,16149,Glass Door Handle,,1,Piece,31,"Rs. 1,100 - 1,200","1,000 to 3,000",200,,315,600,1200,8
136096920385,16149,Glass Door Handle,,1,Piece,31,"Rs. 1,100 - 1,200","1,000 to 3,000",200,,315,600,1200,8
136116000763,16149,Glass Door Handle,,10,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",,,315,600,1200,8
136116000763,16149,Glass Door Handle,,10,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",,,315,600,1200,8
136029156559,106023,Micro Concrete,1,1,Bag,3,Rs. 400 - 500,"Upto 1,000",100,,375,450,580,5
136013060867,106023,Micro Concrete,1,3,Bag,3,"Rs. 1,200 - 1,600","1,000 to 3,000",200,,375,450,580,5
136223632259,106023,Micro Concrete,1,5,Bag,3,"Rs. 2,000 - 2,700","1,000 to 3,000",200,,375,450,581,5
136221613459,106023,Micro Concrete,1,1.5,Kg,19,Rs. 15 - 20,"Upto 1,000",100,,15,20,326,250
135963737085,106023,Micro Concrete,1,50,Bag,3,"Rs. 20,000 - 27,000","20,000 to 50,000",500,,375,450,575,5
136035582995,106023,Micro Concrete,1,2,Bag,3,"Rs. 900 - 1,200","1,000 to 3,000",200,,375,450,580,5
135953261595,106023,Micro Concrete,1,80,Bag,3,"Rs. 32,000 - 43,000","20,000 to 50,000",500,,375,450,575,5
136042603213,106023,Micro Concrete,1,300,Bag,3,Rs. 1.2 - 1.6 Lakh,1 to 2 Lakh,700,,375,450,580,5
136042603213,106023,Micro Concrete,1,300,Bag,3,Rs. 1.2 - 1.6 Lakh,1 to 2 Lakh,700,,375,450,580,5
136189433695,106023,Micro Concrete,1,30,Bag,3,"Rs. 12,000 - 16,000","10,000 to 20,000",400,,375,450,581,5
136134422246,106023,Micro Concrete,1,10,Bag,3,"Rs. 4,200 - 4,500","3,000 to 10,000",300,,375,450,581,5
136133433567,106023,Micro Concrete,1,500,Kg,19,"Rs. 10,000 to 20,000","10,000 to 20,000",400,,15,20,326,250
135900901734,106023,Micro Concrete,1,1,Bag,3,Rs. 400 - 500,"Upto 1,000",100,,375,450,578,5
135920823834,106023,Micro Concrete,1,2,Bag,3,"Rs. 1,100 - 1,200","1,000 to 3,000",200,,375,450,578,5
135919229559,106023,Micro Concrete,1,500,Bag,3,Rs. 2 - 2.7 Lakh,2 to 5 Lakh,800,,375,450,578,5
135917199213,106023,Micro Concrete,1,5,Bag,3,"Rs. 2,000 - 2,700","1,000 to 3,000",200,,375,450,578,5
135917344367,106023,Micro Concrete,1,4,Bag,3,"Rs. 1,600 - 2,200","1,000 to 3,000",200,,375,450,578,5
135917344367,106023,Micro Concrete,1,4,Bag,3,"Rs. 1,600 - 2,200","1,000 to 3,000",200,,375,450,578,5
136158177795,106023,Micro Concrete,1,100,Bag,3,"Rs. 40,000 - 54,000","20,000 to 50,000",500,,375,450,581,5
135946634946,106023,Micro Concrete,1,20,Bag,3,"Rs. 8,100 - 11,000","3,000 to 10,000",300,,375,450,575,5
136172008563,106023,Micro Concrete,1,100,Bag,3,"Rs. 40,000 - 54,000","20,000 to 50,000",500,,375,450,581,5
136170036675,106023,Micro Concrete,1,25,Kg,19,"Rs. 7,500 - 8,200","3,000 to 10,000",300,,15,20,326,250
136170036675,106023,Micro Concrete,1,25,Kg,19,"Rs. 7,500 - 8,200","3,000 to 10,000",300,,15,20,326,250
136168633346,106023,Micro Concrete,1,2,Bag,3,Rs. 600 - 800,"Upto 1,000",100,,375,450,581,5
136264427885,106023,Micro Concrete,1,10,Bag,3,"Rs. 4,000 - 5,400","3,000 to 10,000",300,,375,450,582,5
136264427885,106023,Micro Concrete,1,10,Bag,3,"Rs. 4,000 - 5,400","3,000 to 10,000",300,,375,450,582,5
135970211963,106023,Micro Concrete,1,1,Bag,3,Rs. 400 - 500,"Upto 1,000",100,,375,450,575,5
135970211963,106023,Micro Concrete,1,1,Bag,3,Rs. 400 - 500,"Upto 1,000",100,,375,450,575,5
135966269295,106023,Micro Concrete,1,50,Bag,3,"Rs. 20,000 - 27,000","20,000 to 50,000",500,,375,450,575,5
135983967275,106023,Micro Concrete,1,1,Bag,3,Rs. 300 - 400,"Upto 1,000",100,,375,450,575,5
136262684367,106023,Micro Concrete,1,4000,Bag,3,Rs. 14 - 15 Lakh,10 to 20 Lakh,1000,,375,450,582,5
136262684367,106023,Micro Concrete,1,4000,Bag,3,Rs. 14 - 15 Lakh,10 to 20 Lakh,1000,,375,450,582,5
136085644859,106023,Micro Concrete,1,3,Bag,3,"Rs. 1,000 - 1,100","1,000 to 3,000",200,,375,450,580,5
136267661334,217041,Ban Rope,1,250,kg,19,"Rs. 12,000 - 13,000","10,000 to 20,000",400,,51,58,65,30
136086786185,217041,Ban Rope,1,6,kg,19,Rs. 300 - 400,"Upto 1,000",100,,51,58,65,30
136013917763,217041,Ban Rope,1,20,Quintal,84,Rs. 1 - 1.3 Lakh,1 to 2 Lakh,700,,51,58,66,#N/A
136051331534,217041,Ban Rope,1,1000,kg,19,"Rs. 52,000 - 66,000","50,000 to 1 Lakh",600,,51,58,66,30
136049761285,217041,Ban Rope,1,10,Tone,97,Rs. 5.2 - 6.5 Lakh,5 to 10 Lakh,900,,51,58,66,#N/A
136062703134,217041,Ban Rope,1,100,kg,19,"Rs. 5,800 - 6,600","3,000 to 10,000",300,,51,58,66,30
136057057613,217041,Ban Rope,1,500,kg,19,"Rs. 26,000 - 27,000","20,000 to 50,000",500,,51,58,66,30
136117183552,217041,Ban Rope,1,1,kg,19,Rs. 50 - 51,"Upto 1,000",100,,51,58,65,30
136068807134,217373,Anti Lice Shampoo,0,1,Piece,31,Rs. 100 - 200,"Upto 1,000",,,78,130,210,15
136068807134,217373,Anti Lice Shampoo,0,1,Piece,31,Rs. 100 - 200,"Upto 1,000",,,78,130,210,15
136166621634,217373,Anti Lice Shampoo,0,1,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,,79,130,210,15
136166621634,217373,Anti Lice Shampoo,0,1,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,,79,130,210,15
135975286267,217373,Anti Lice Shampoo,0,100,Piece,31,"Rs. 7,800 - 8,000","3,000 to 10,000",300,,78,130,210,15
135989324967,217373,Anti Lice Shampoo,0,1,Piece,31,Rs. 27 - 77,"Upto 1,000",100,,78,130,210,15
135989324967,217373,Anti Lice Shampoo,0,1,Piece,31,Rs. 27 - 77,"Upto 1,000",100,,78,130,210,15
136045050275,217373,Anti Lice Shampoo,0,1,Piece,31,Rs. 100 - 200,"Upto 1,000",,,78,130,210,15
